imageid,ear_position,orbital_tightening,muzzle_tension,whiskers_position,head_position,overall_impression
0d1655cb-5fa5-4a5b-a1d9-f71d7514e5c1.png,1,1,1,0,1,0
1031b713-4b99-4a85-81f4-3f1b811f3e51.jpeg,0,1,0,0,0,0
855de8f6-ef71-4c6b-91b4-131d5f55d446.png,0,1,1,0,0,1
de5d1877-5aac-4c4e-a9ee-018dd617ce60.jpeg,0,1,1,1,0,0
ef149719-9f35-4418-bba7-61117c07751c.png,0,0,1,0,0,0
7fa373ea-bb41-4654-b347-1c110c813be0.png,0,1,0,0,0,0
8581410d-7c9d-40e0-8cb5-154b0161ff91.jpg,0,1,1,0,0,0
4ca74a00-8abb-488c-9097-4c9d98daf098.jpeg,1,1,1,0,0,1
c7be5ff7-e1e1-4448-af70-b95a741700b9.png,0,1,1,1,0,0
def1a717-4eb1-4131-b44c-a961be774ffd.jpeg,0,1,0,0,0,0
9c87059f-4414-441c-9397-73b6a1fa3863.jpeg,1,1,0,1,1,0
6df7a671-a687-4ea0-a05e-cbdc0e8ddc45.png,1,1,1,1,0,0
5111b191-1709-4a79-93d0-a705031b0f6e.jpeg,1,1,1,0,1,1
500b1e65-4eb3-4cd3-8b58-c817b3d4f955.jpeg,1,1,1,1,0,0
da1e67ac-1110-41d1-8d4a-3589bc0855a0.jpeg,1,1,1,0,0,0
80be7168-8bd0-45d7-8be4-f169e4f14136.jpeg,1,1,1,1,1,0
1d5fb81a-8877-40f1-95dc-d69374c186f1.png,1,1,1,1,0,1
f1704dbb-9540-4608-b31c-bd066151e454.jpeg,1,1,0,1,1,1
65398676-6ff5-4013-9517-6366735ee144.jpeg,0,0,0,0,0,0
6f4dff41-9e81-4607-985b-efe50a4ead64.png,1,1,1,1,1,0
03fc3dd4-a5ad-4b19-87d9-3d930e98306a.jpeg,1,1,1,0,0,0
899977b3-ac89-4c1f-ae16-1ed3dc7441d0.jpeg,0,1,1,0,1,1
c3d1fc59-e8a0-4d08-918d-17a58c0d6cfb.jpg,1,1,1,1,0,0
39aafdcb-3949-4a11-8700-658473eeb8e4.jpeg,1,1,1,1,0,0
50dc94d6-8acc-4379-ab87-9da4f1e43019.jpeg,0,0,0,0,0,0
cab7b47f-1c93-41c6-bdcc-b33d1ba78eda.png,1,1,1,1,1,0
b60bbc73-d9c7-4fda-9e67-06b176e3841d.png,0,1,0,1,0,0
1e1dd081-fc7e-4586-aae0-18aac5001d90.jpeg,0,1,1,0,0,0
151e6d1e-68d8-4609-917a-0b0c7109f4dd.png,1,0,0,0,0,1
03b50113-d663-4f90-a9e4-93a173580efc.jpeg,1,1,1,1,1,1
7aa016fc-10ea-4c16-a39f-99d8b913447a.jpeg,1,1,1,0,0,0
0c803114-c4bd-4610-8b9e-0d4a001a7c91.jpeg,0,1,1,1,1,0
971d1aff-b387-4016-beec-748c4a684404.jpeg,0,1,0,0,0,0
3c56f817-933b-4113-aef1-feab435caa06.jpeg,1,1,1,1,0,0
66e8c1e8-6f8f-4e83-851f-815af9103a17.jpeg,1,1,1,0,0,0
36d3bd71-88c7-4073-a5c5-45b11f1853aa.jpeg,1,0,1,1,1,0
0fcf3c11-0ecd-4d57-87c6-6feeb4079118.jpeg,1,1,0,1,0,0
fcc7e477-c6d0-41a9-838c-d111d170ccb8.jpeg,1,1,1,0,1,0
14191715-ad7f-41ef-8f99-73d4406d5ef6.png,1,1,1,0,0,0
87bc806d-d5f1-4a6b-bf46-38567fa140a3.jpg,1,1,0,0,0,0
51581941-1df8-4afd-861c-d9bf84c3757f.jpeg,1,1,1,0,0,0
0f7f6f49-bd6a-4d3f-ba74-c4a1641dd69b.jpeg,0,0,1,0,0,0
59c1166c-910c-4cbc-be5a-c116e6d9bf5a.jpeg,1,0,1,0,0,0
db7c03e7-bb08-4961-8e95-3a50a5fafb6c.jpeg,0,1,1,1,0,0
f911410b-ac7e-4cbb-9aa6-0886555e1e43.jpeg,0,0,1,1,0,0
3dbcae1f-17ee-4ee3-af8f-5a36736d1088.jpeg,1,1,0,0,0,0
8eb34175-64af-4afb-bc08-a75339e83531.jpg,0,0,1,1,0,0
d3cff00b-f01e-45c6-a311-de1b5fa61e6d.png,1,1,1,1,0,1
15f063fa-e585-4166-9efb-7af9e0a714fc.png,1,1,1,1,0,0
aefbf6ef-7a49-44a3-adfc-99ef661331f4.jpeg,0,1,1,1,0,1
79d8ca71-0998-4c7d-a314-f5ab9613cf1d.png,1,0,0,0,0,0
0a0afcbc-491c-4f3c-8535-93e7348f61a0.png,1,1,1,1,1,0
b7edb34c-9c46-45ab-b61d-08de5f13bfe6.jpeg,0,0,0,0,0,0
89ceded9-17c8-40c8-ae4d-7ace1f4bd4f4.jpeg,0,1,0,0,0,1
9514c7ac-fbf1-4ec3-90ed-55b840738be6.png,1,1,1,0,1,0
f0feaa96-6176-463c-9036-1fe316cc301c.jpeg,0,1,1,0,0,0
e93909cd-b8d7-459a-98d4-a7d011c67758.png,0,1,0,0,0,0
5b5e180e-0673-4c18-84d9-4119d0a71493.png,1,1,1,1,1,0
631f5736-1971-4f11-a91f-3dfbc048371c.jpeg,1,0,1,0,0,0
5cfd7a30-3c0f-4b0c-8433-f81fc915391c.png,1,1,1,0,0,0
3f1bbf5b-0f9c-4c88-ac63-16f105afe559.jpeg,0,1,0,0,0,0
3bada69a-8e80-433d-8de9-5d15c49e8cde.png,0,0,1,0,0,0
11737817-3571-48e9-aeed-7933ab8abe11.jpeg,1,1,1,1,0,0
decaa811-8780-465c-bcb5-194495493763.jpeg,0,1,1,0,0,0
00f4a9b8-1155-451b-88b4-135db1fd1ef7.jpeg,1,1,1,1,0,1
03acdf13-6789-4487-bcd3-a3eea104f7fe.png,1,1,1,1,0,0
f779b3df-c1cb-47c7-8b91-db86764dcb40.png,1,1,1,0,0,0
14f01101-d7e8-418b-8b64-810e00a91143.jpeg,1,1,1,1,0,0
39f16e1d-1785-41a1-ad8f-15167b3bf868.png,1,0,1,1,1,0
9cb110a1-5c4d-4640-ab1a-1ae5f7048914.jpeg,1,1,1,0,0,0
839fd9de-db14-4ca1-bbeb-9f77198a9e4f.jpeg,1,1,1,1,1,0
187dc9c9-f113-4c17-a90d-6787cd0b88ed.png,1,0,1,0,0,0
05f4ef9a-3fb4-4fca-8665-97c76b446074.png,0,1,1,0,0,0
3bc1ed19-b708-4fbc-8a69-bb1654908181.png,1,1,1,0,1,0
69114c91-b90e-4b3a-9897-bac11185d046.png,1,1,1,1,1,0
e99f80be-dc11-4678-8e19-9113c683df5c.png,1,1,1,0,1,0
6aedf863-793a-449b-b679-a4406a7f8f54.png,1,1,1,1,1,1
d8f71bac-aecf-4963-8dbb-141f1e3bd0d0.jpeg,1,1,1,1,0,0
045f9d54-4d7e-46cb-937b-5f71748e1db7.jpeg,1,1,1,1,0,0
3f8768af-3678-451c-a1c5-3a9ab014189e.jpeg,1,1,1,1,0,0
1053615c-9b35-4475-b808-fec1cce57930.jpeg,0,1,0,0,1,0
4f3d3037-133e-4b10-8719-de895383185c.jpeg,0,1,1,1,0,0
4ec698cc-ceae-4ade-b115-d1edfee3f4a0.jpeg,1,0,1,1,0,0
e3bb4846-66d1-40a4-bb0c-4c165618316b.jpeg,1,1,1,1,0,0
1f7c8c64-517c-4663-8139-af7d716bdf15.png,1,0,1,0,1,0
6fb13afe-d651-4b16-954f-6cef350541bb.png,1,1,1,0,0,0
1b51c864-dd3a-414d-8e03-a18149e5fa3b.jpeg,1,1,1,1,1,1
83f434f7-44de-4ef4-9c5b-875ed58c35c6.png,0,1,1,1,0,0
913e0ce5-7654-4385-8187-6fed0ae49193.png,1,1,1,1,0,0
6c5ef514-595d-4ce8-996f-6d111f177d4a.png,1,1,1,0,1,1
f5c61f14-5669-495d-a067-50aa4c9681b5.JPG,1,1,0,1,0,0
9e6943aa-d9fe-49b6-ae15-a9561b0058ee.png,1,1,1,1,1,1
439685af-118a-4c39-bcc0-ad5f1f9d0faf.jpeg,1,1,1,0,1,1
8a1f101e-1174-446a-957e-0d7a79953d4f.png,1,1,1,0,0,0
11e50408-edcf-4598-9fc6-795f6860151e.png,1,1,1,1,1,0
86e8dbac-0489-45f0-885a-11d1994673bd.jpeg,1,1,1,1,0,0
03d4e3cb-876a-403a-ad83-48dfd5847fea.png,1,1,1,0,0,0
c7e13db6-194f-44bc-b81e-83733f70dbf7.jpeg,1,1,1,0,1,0
4d45c184-0718-465c-ae1f-180bef018e54.jpeg,1,1,1,1,1,0
c5315677-c6e8-4a84-b338-5e1004eda19c.jpeg,1,1,1,1,0,0
d59c89cd-1f3e-4e31-a9e3-d17164941c30.png,1,1,1,1,1,1
634e5ec5-b31b-4a8d-94ae-8dc09b71e8b3.jpeg,1,1,1,0,1,0
871b3e19-855d-411a-a156-0987a8f7c519.jpeg,0,0,1,1,0,0
398c381e-1914-4777-a311-a3eb7635e3e1.png,0,0,0,1,1,0
0f3e867b-3eaa-4f95-a1a4-593da36c1caa.jpeg,1,1,0,0,0,0
14e4d17b-8f06-4401-8511-8785ae3d3fdd.png,1,1,0,0,0,1
9130590a-cfa3-4c1c-819c-4f1d5917501b.png,0,0,0,0,0,0
07ccea13-14f7-4d91-a413-88f6a910d37d.png,0,1,1,0,1,0
e7e4ee3a-45b3-44d9-ba1c-0d1559867c57.png,1,0,1,1,0,0
d8a8ee15-e34b-4b5e-a3a5-933efb736986.png,1,1,1,1,0,1
f3a1fd91-1a99-4673-be44-aa504534d613.png,0,0,0,0,1,0
981c1cf4-43ea-4b38-8811-c39c1388e73e.jpg,0,0,0,1,0,0
dea15ba1-8d1d-4987-8c43-9dddc7c9af7b.jpeg,0,1,0,0,1,1
91d5ff3d-868f-44a8-acd7-3c86fd6e1116.jpeg,1,0,1,1,1,1
13f7b5b1-11ae-45c9-a900-31c6fc011dca.jpg,0,1,1,1,0,1
c5476f3d-11d1-4a96-a7e3-ee0b1e76195f.jpeg,1,0,1,0,1,0
583a78e7-69b5-43f7-abac-3a9aacba3b87.png,0,0,1,0,1,0
dca51891-b51f-47a4-b849-f78e797c31da.png,1,0,0,1,0,0
b36f77f9-4316-4d43-a371-6f8645f5e3c8.jpeg,0,0,0,1,0,0
dad1cb0c-8564-49c0-bc5c-c3f85f1adca7.jpeg,0,0,0,0,0,0
931431cc-59bb-4151-9350-3f01c1d336f9.jpeg,1,1,1,0,0,1
9bac880d-51f4-4ec0-ab59-114ecc9d11d5.jpeg,1,0,0,0,0,0
3b5b8db0-e749-4679-86f7-39895eec6c38.png,1,1,1,1,0,0
1d9b114f-ab4e-4b54-b8c1-a6e6aacb5c3f.png,0,0,0,0,0,0
5538a550-d983-43b6-bc00-67be6b79cbae.png,1,1,1,0,1,1
97937183-1457-47a0-9914-bc511eb384d3.jpeg,1,1,0,0,1,1
f4dba654-fd17-4a50-b17e-dd3e66c69c0f.jpg,1,1,0,1,0,1
b71056ad-18ec-4010-951d-05ea3b3d3f51.jpeg,0,0,0,0,0,0
687b8065-35bb-4679-b41f-ec813bd98e19.png,0,1,0,0,0,0
8847ee89-b9ad-4350-8daa-398656191cd9.png,1,0,1,0,0,0
cda30b54-5ebd-4cd8-8ac4-7b9651ce6e05.png,0,0,1,1,0,0
5e65b109-1517-4f57-800a-e093c0e51af7.png,1,1,0,0,1,1
aa8143f7-1ce5-4cf1-a7ab-1a879e635f5d.jpeg,1,1,0,0,0,0
33d111d5-d841-41aa-8854-847a9b7fdfae.png,0,0,1,1,0,0
6b706f61-864c-46cf-b541-83b31ab6cc3c.png,0,0,1,0,0,1
3d198c0a-c8fc-4a1f-a59b-d91775676ec6.jpeg,0,0,0,0,0,0
de874f7d-01f4-4f9c-978d-c0fe87ed84cd.jpeg,1,0,0,0,0,0
ff63141b-8875-4c05-ad1d-a1163e1f6080.jpeg,0,0,1,0,0,0
71ea40bf-339a-4f36-9b8a-7166790eb335.png,1,1,1,0,1,1
eb11ae40-6884-446b-be71-63c94ea4e619.jpeg,1,1,1,1,1,1
56aad589-15ff-4560-b031-6974b7540f16.jpg,1,0,0,0,0,0
8779e10f-4ef1-4afb-9ee0-ecea0ec6db46.png,1,1,1,1,1,1
19ecd503-c763-48e3-b60b-fb8138ed43d6.jpeg,0,0,0,0,0,0
748c8d6d-1511-40b7-893e-41bd1fcbb067.jpeg,0,1,0,0,0,0
b311b7e5-1d01-4f1d-8535-198547c18fcd.JPG,1,0,1,0,0,0
1d0e6599-f4e6-4b3c-b540-961991ba1c18.png,1,0,0,0,1,0
637a48bd-710f-46be-ac31-5b9ddc0dcfde.png,1,0,0,0,0,0
17c8d5c4-44d0-4d6e-bb38-84301ea774be.jpeg,0,0,0,1,0,0
a6b801b1-158a-40ab-994f-5717d16a1657.png,1,0,0,1,1,0
d1e1819e-731d-4e40-a534-e8751896677b.jpeg,0,1,1,1,0,0
f9bc1381-a487-4771-98e8-49ea7971348f.png,0,0,1,1,0,0
c61a1101-41bf-45f8-9158-85ee47dd8331.jpeg,0,0,0,0,0,0
660f9478-45bb-4890-a61b-1e3509631733.png,0,1,1,1,0,0
8609e611-cbcd-485c-a17e-79f59910b1a3.png,1,1,0,0,1,1
c191ffb0-333a-4d71-a768-5f8c918f6e61.png,0,0,0,1,0,0
88b48e65-da37-495a-8cc7-a94d144cf101.png,0,0,0,0,0,0
73941199-daf9-40ed-a7a7-cd5f993c7f16.jpeg,1,1,0,0,0,1
71f19701-48e8-4c18-baea-cbd1310954e0.jpeg,0,0,0,0,0,0
e0ec5d66-7517-48c6-b719-deb7715b3867.png,1,1,1,0,1,1
0f7e31f6-ad78-4144-acf5-711e170ee1c1.jpeg,0,0,0,1,1,0
41a3e47b-18e0-4ddc-a191-11a1580311aa.png,0,1,1,0,0,0
b41f035c-0e85-46f7-b635-11be79465695.png,1,1,1,1,0,1
bcb6a371-08e1-4d00-9095-8a303479f60c.jpeg,1,1,1,1,1,1
1a1186f1-0f1a-4634-a144-77ed595d8771.png,0,1,0,1,1,1
f15f59f4-5194-416e-a69c-9964c1061011.png,0,0,0,0,0,0
e786354c-4eb0-41b9-8360-155f711fde11.jpeg,1,1,1,1,1,1
d0700905-191f-4a5c-af8e-5746097b8eb8.jpeg,0,1,0,0,1,0
fad4949f-1ea1-4add-a410-3bcf5e99d913.jpeg,1,1,0,0,0,0
5e4f3a41-d771-489b-a6b1-5ccb9f5e381c.png,1,1,0,0,1,0
deba5658-8767-4061-8a95-e068c3031a09.jpeg,0,0,0,0,0,0
18f3f161-ffe0-4a38-bb9f-d4fb5a18dea6.png,0,0,0,0,0,0
ee69978a-1bd9-4c39-9444-9e3849d9e36b.jpeg,0,0,1,0,0,0
1811795d-ae11-44e1-a994-b983a6c1e6ee.png,1,1,1,1,0,0
3c17a36c-7435-4f39-b15e-6f650e1110d6.jpeg,1,1,0,0,0,0
a173f3cd-41a3-4c57-89c8-e5ac1e49804f.png,1,1,1,1,1,1
9de19c34-f511-4dc9-a974-77815d60cbb6.png,1,1,1,0,0,0
fcedf3ca-f37c-4aa4-a594-adc17a1a4e1c.jpeg,1,1,1,0,0,0
91ccbff3-e50f-4cf0-bfd3-1e449f6d86ff.png,0,0,0,0,0,0
fc1d3fcf-5eaf-4e8b-8b33-913d615b154f.jpeg,1,1,1,1,0,0
8bce6088-197f-453e-b117-c59500a1ff13.jpeg,1,0,1,0,0,0
5a7ed3dc-9dae-4f51-b59a-0611a3553846.jpeg,1,1,0,1,1,0
18890d1c-aa96-44ad-a3b0-1de0b3d871c5.jpeg,1,1,1,1,0,0
d3e1105c-f1f1-415c-abd0-3c875c0bcadd.png,1,0,1,1,0,1
4605ba13-d833-41cd-b911-0de84ce6e719.jpg,1,1,0,0,0,0
8f1ef10f-caf3-4e83-b891-6d1b3461c7c5.jpeg,1,1,1,1,0,0
8aa1b31a-c41b-4f69-98dd-476ccf8537d0.jpeg,0,0,1,1,0,0
9941c850-a999-4c57-9950-a70d0117e18b.png,0,1,0,0,1,0
39d0be5d-18fe-4190-81dd-353e8af09f11.png,1,1,1,1,1,0
1add3b58-e811-46eb-8ec7-e365b461459e.jpeg,1,0,0,0,0,0
3ab530af-1b87-4f46-af75-7385a8d15547.png,0,0,1,1,0,0
deacf05c-3608-478b-9731-31d14d5510fc.jpeg,1,1,1,0,1,1
89ca76a0-61f0-4803-9b16-9e7f7eee6111.jpeg,0,0,0,0,0,0
10938177-a81a-4bc3-911c-c37bb3a19a11.jpeg,1,0,1,0,0,0
06894c16-e56c-46dd-adf0-3315fa861a90.jpeg,0,0,0,0,1,0
c07e0156-eaa9-4d15-9ece-6741a1c5e1c5.jpeg,1,0,0,0,0,0
4cf13f17-1ec0-4dfc-be14-d7c17c1d7c46.png,1,0,0,0,0,0
78aa564c-b178-4611-96b7-d7e11bdf34cd.png,0,0,0,0,0,0
f1887af3-99c3-4b4d-bfe1-b1cb1ba50d8b.jpeg,1,1,1,0,0,0
e9191f7c-756a-4155-b981-41d4b8cf5fef.png,1,0,0,0,0,0
dac5a6df-b860-4915-babe-b76c7304cb1d.jpeg,1,0,1,1,1,0
1aa511a4-b9d3-4fd1-b761-7bd18ed3e8a1.png,1,1,1,1,0,0
baf6fea9-ecf9-4ed9-8373-ae98785a7986.png,1,0,1,0,0,0
13b389d7-0857-469b-a341-1ab1934b131f.png,0,0,1,0,0,0
15f51c67-b57d-47c7-b4e7-7c9d0cd17964.jpeg,1,1,1,0,0,0
9949d486-1431-4f07-aa7e-6717fee8131c.jpeg,1,1,0,1,1,0
bfab1177-5578-4bff-a6af-7456c116c33f.jpeg,1,1,1,1,1,1
cdff3405-9363-4ca7-987a-7f5980065cc7.png,1,1,0,0,0,0
9fc9f8e1-48e7-4efd-9f1b-94a9a9ed9b61.png,1,1,0,0,0,0
ff1fba10-3cb0-484c-a711-183dcc6c7645.jpeg,1,0,0,0,0,0
1e3d148e-a170-4714-8974-85ba04113fad.jpeg,1,1,0,0,0,1
fe16b11a-e04f-49ff-8d0f-11d9814a5551.png,0,0,0,0,0,0
bf64d9ed-4d50-4783-a1a7-7b548f3de1f0.png,0,1,1,0,1,1
c683e455-76a6-4667-9faf-91896b38ebae.png,1,1,1,1,1,0
8c13ead5-1185-45fb-b6dd-415b1d7348ae.png,1,1,0,0,1,0
43d1abc3-e7d5-4a67-9fb8-ae1bc39133b1.jpeg,0,1,1,0,1,0
f349c6e0-b514-498e-9109-afd0a87b7bf3.png,1,1,1,1,0,1
b59c111a-1ed6-4e54-a9db-6916c9784893.jpeg,1,1,0,1,1,1
5d636efb-14aa-4bf1-b1d4-918474be33d4.jpeg,1,1,1,0,1,1
caa9330d-c8e1-4675-ab33-0030131c98f9.jpeg,0,0,1,0,0,0
e0f016ea-b16a-4d00-a00c-c81f501c800c.jpeg,1,1,1,1,1,1
e733ff11-d015-4108-81cd-7d50a71019de.png,1,1,0,1,1,1
43ba0d6e-c567-4157-b3a5-19811f1cb17d.png,1,0,1,1,1,1
e7960ed9-1590-47d8-8783-d6480c86ec61.jpeg,1,1,1,1,0,0
8c6c91cf-8aec-43c4-ac1b-17c037e66bf9.png,0,0,0,0,1,1
6a6fb80e-9c54-4c0d-b1f9-a45816788ed7.png,0,0,0,1,0,0
9091766a-cb5f-4a94-b44a-d19c1c81fdfb.png,0,1,1,1,0,1
0ecec191-1deb-4058-ba37-9ebf60c0e80f.jpeg,1,1,1,1,1,1
9d566de0-1d01-45c1-89df-a6438875e9c8.png,1,1,1,1,1,1
888744c4-9e97-414a-90f8-9599bb1cffed.jpeg,1,0,1,1,0,0
061bfd5c-9f11-467a-9bfd-cfabf891babd.png,1,1,1,1,1,1
da7511ab-a3cf-49f0-8d14-a9c0dc710141.jpg,1,0,0,0,1,1
ae1d3315-6a1b-465b-9b6c-19da01173397.jpeg,0,0,1,1,0,0
7f38ca1e-3fb1-4367-a9ae-b1fb6870ce49.jpeg,1,1,1,1,1,1
14715f37-4105-4969-931c-b1c5f1d33a54.png,1,0,1,1,0,0
357603f9-0d3c-469e-bb9a-d01b71b71d4e.jpeg,0,0,0,0,0,0
e4fb6a15-c8e9-4a0c-ac97-ba0546d6bc66.jpeg,0,0,0,0,0,0
be09171e-63e3-46bc-8aeb-98834f9c9f19.jpeg,1,1,0,1,0,1
1dca131a-9b96-4aa1-8ff4-7e6ea8f3111c.jpeg,1,1,1,1,1,1
1931ff5f-86d8-4f9c-be38-cddb58163cd8.png,1,1,0,0,0,0
ff46017d-7461-4d0b-bdc8-9ff5034d40e7.png,1,1,1,0,1,1
58a311bc-13fa-4ed7-8dae-181fe7f4c1ce.png,0,1,1,1,0,0
bf744c16-ea30-41e1-9de1-047411bb6b6f.png,0,1,1,1,0,0
498fd3a5-6c56-4ea8-a11b-78fc168b7331.png,1,1,1,0,0,1
0f641a70-171d-4ed6-98ba-1d761bffe111.jpeg,1,1,1,1,1,1
58fe9cd5-1ae1-4d11-809c-6103a361d76e.jpeg,1,1,1,0,0,0
81089b8d-d89c-4361-a9da-a34a13fede17.png,0,0,0,0,0,0
1a100110-976d-459b-8155-36619ee1da16.jpeg,0,0,1,1,1,0
1193b55a-309f-44b4-a17c-d3cd913aa04e.png,1,0,1,0,1,0
37ae151c-886c-45ee-a9f5-5f77ff1cfead.jpg,1,1,1,1,1,0
79147c86-0176-4baa-a85b-b477ec701b0d.jpeg,0,1,0,0,0,0
cc569457-d873-4ac6-94a5-3f05bcc94738.png,1,1,1,0,1,0
13b188aa-9114-40a8-8917-ebe4e45fc0d9.png,1,1,1,1,1,1
10965c69-3936-4cbd-b981-17e3b041b955.png,1,1,0,1,1,1
58f5a743-e0dc-4819-b4dc-7c81d95be1f6.png,1,0,0,0,0,1
0c0b4bf1-43da-4d45-9f9c-8ec4b81c5691.jpeg,1,1,1,1,0,0
58f5060a-9898-4fe9-bbcc-3da4fb507db5.jpeg,0,0,0,0,0,0
8c1b9adf-14f9-4f8f-8904-ef33ef81dad9.png,1,0,1,0,0,0
d014c833-7301-475f-9dbe-1ecf6644c51b.jpeg,0,0,0,0,0,0
11419a44-f45b-415b-8c13-9db664a49f11.jpeg,0,0,0,0,0,0
35b1d441-d571-4fc5-9944-7d1f98fbae51.png,0,1,1,0,0,0
5991abbf-7579-4d67-98cd-8d8ad56a173f.jpeg,0,0,1,0,1,1
139163d4-553c-4adf-ad68-0d018fd45541.png,0,1,1,0,0,1
9ad33b1e-3701-4ef9-b0a0-ad13c61956a3.jpeg,1,1,0,1,0,0
1df373a8-1d14-4055-9419-cf5e8bd71647.jpeg,0,0,0,0,0,0
44d0398f-8861-40db-94b3-5abd88c0ce0a.jpeg,1,1,1,1,1,1
c6ef77fa-7695-4e93-86c6-31d600ee1f6f.png,1,1,0,0,1,0
901a1e01-b480-4ce3-87a5-d859fa9f6f1d.jpeg,1,1,1,0,0,1
51bccb08-1c4b-4195-b665-bb0849593cf7.jpeg,0,1,0,0,0,0
1ee1c16a-9a69-450a-b58e-83c7e1110041.jpeg,1,1,1,1,0,1
8b167f7c-cc70-4abc-a68d-46e413610b50.png,0,1,1,1,0,1
d63ae56c-a50f-4bd7-bd8a-cd380b90bd1e.png,1,1,1,1,1,1
961481f1-a8e8-4d71-8e44-dc041b951e5d.jpeg,1,1,1,1,1,0
84c1d89a-3aae-44d7-b60b-11aa51153d08.jpeg,0,1,1,1,0,1
fa3b4411-630a-4671-897a-f5aa1069dce9.jpeg,1,1,0,1,0,0
c118cafd-806c-4873-9851-6e98841adc87.jpeg,1,0,1,0,0,1
b309f8f8-6314-45db-a7f5-fd1b007f33e5.png,1,0,0,0,0,0
5999c7e3-d54d-4e8d-ab4f-548b655d7ce0.png,1,1,1,1,1,0
0bb79a74-a53a-49e5-8c14-8f397735571a.jpg,1,0,1,0,0,0
405e44da-9e46-4b6c-9c69-a199c09e11f0.png,1,1,1,1,0,0
1747a1f6-087b-48bf-9a6f-9faa6ec91107.png,1,0,1,1,0,0
be11de5a-beda-4ec1-9b0d-acc17fa13e95.png,1,0,0,0,1,0
01116aa3-7114-4a55-ba99-63001597b1b9.png,0,1,1,1,0,1
5f430939-f941-431a-87c0-9d61aa0dd7ca.png,1,1,1,1,0,1
c04dccc3-8071-46c0-a3ef-e8818ac58d09.jpeg,1,1,1,0,1,0
57f78361-7a10-4f1d-873c-a9d99a4dd644.png,0,0,1,0,1,1
583ed50b-8eaa-4f98-8409-345f1867db13.png,1,1,0,0,1,1
a6987ad4-43b9-41ca-be78-51b485a3aaf0.jpg,0,1,0,0,0,0
59a7d881-e3c5-4914-aaf3-d410c406fb51.png,1,1,1,0,0,0
36f175b1-d7a3-4fd3-8fad-fe1d84c711cc.png,1,1,1,1,1,1
71071878-787f-4751-9511-d367cb6e5b44.jpeg,1,1,1,0,0,0
991c38d9-01ee-4808-87fa-81a65d3db433.jpeg,1,1,0,0,1,1
f0f61fcf-01b6-4ca5-9d86-feebb411f1b9.png,1,0,1,1,0,0
ffd07be1-8d3e-4717-91a4-deff58d05067.jpeg,1,1,1,1,1,1
01579631-3b63-4979-81d0-57865840d861.jpeg,0,0,1,0,1,0
7cf6a18a-c5f6-4156-9e4b-d5cd845aadb6.jpeg,1,1,1,0,1,1
1ccc4a01-6e43-4ec4-baf0-05e1198351d8.png,0,1,1,1,1,0
48b0e394-89db-4ceb-bc03-1763477a88e0.png,0,1,1,0,0,0
94c4af7d-34f4-45a9-9b74-c5f6edafeb8b.png,0,1,1,1,1,1
fb197b41-1011-4385-9101-e47936765598.jpeg,1,0,1,0,1,0
c5a37558-1706-4ff7-8787-633973844c70.jpeg,0,0,1,1,1,1
3d78f0d6-5ea0-4a6a-961c-fef36fa61b41.png,1,1,1,1,1,1
16c45bd6-9818-4f9c-849b-dc90050c0145.jpeg,1,0,1,0,0,0
a984e180-64a1-4dd7-a9ec-3809e75c8576.jpeg,0,1,0,1,1,0
c48dc131-e154-41c4-ac76-14e60cae1948.jpeg,1,0,1,0,0,0
fd1fb5c8-e3a7-49dd-b199-690a61b1b509.jpeg,1,1,1,1,1,1
040f4871-d77e-46d8-b4b0-f846001cd071.png,1,0,1,1,0,1
d30ad195-77e5-4cf5-b7d5-ed34f6196d5d.jpeg,1,0,0,0,0,0
91bf4531-ef4e-46b7-ace7-81e489f34737.jpeg,1,1,0,1,1,1
d8ab971f-08ec-4786-8541-3311ab55f9a1.jpeg,1,1,0,1,0,0
67cca8c8-a03f-4650-9018-ee35354e1f6d.jpeg,1,1,1,1,1,0
90848de0-ebc1-4d33-881b-3bcc77e756a5.png,1,0,0,1,1,1
e435d384-115d-46be-a4fb-6cdc54e5c363.jpeg,1,1,1,1,0,0
3c83901a-5375-448b-8db0-57ed0490cd30.png,1,1,1,1,1,1
d6ae1b45-ad37-49b7-9bf3-8901a1a451aa.jpeg,1,1,0,0,0,0
66c51f17-f1f3-4598-ad41-6fc4c17df6de.jpeg,1,0,1,0,1,0
317f39a8-907b-4db6-ab45-69417ccc31ae.png,1,1,1,1,1,0
5ca5c36b-9d75-4841-88c9-45c6090cc460.png,1,1,1,0,0,1
ae39ddaa-61d1-417d-b816-c06ae3617730.png,1,1,0,0,0,1
cb7b7bff-58d8-47b7-b05b-1deff81097a4.jpeg,0,1,0,0,0,0
71331185-0f3a-4a00-be8a-b99ebc161b06.jpeg,0,1,0,1,0,0
7566971b-7d1c-4955-b146-01a5115be97d.jpeg,0,1,1,1,1,1
d43de417-4536-4b17-bd81-1f3836378041.jpeg,1,1,0,0,0,0
3dba76e3-3f8a-4436-b439-dd38183d3ab1.jpeg,0,1,0,0,0,0
c4acf746-356a-47fe-bba1-9e1bcc89c791.png,0,1,0,0,0,0
468e9371-5715-4aaa-91a1-15e3bbba1e43.jpeg,0,0,0,0,0,0
5c965cb4-f611-41fd-94b3-101f170b7190.png,1,0,0,0,1,1
5ad5186d-c1af-4864-bea8-afd676bdfdcd.jpeg,1,1,1,1,1,1
